category_id,board_id,board_name,created_at,created_account_id,updated_at,updated_account_id,deleted_at,deleted_account_id
5,,プサン（釜山）,2022-02-10 01:23:40,1,2022-02-10 01:23:40,1,NULL,NULL
5,,プヨ（扶余）,2022-02-10 01:23:40,1,2022-02-10 01:23:40,1,NULL,NULL
5,,ヘインサ（海印寺）,2022-02-10 01:23:40,1,2022-02-10 01:23:40,1,NULL,NULL
5,,ペガム（白岩）,2022-02-10 01:23:40,1,2022-02-10 01:23:40,1,NULL,NULL
5,,ポハン（浦項）,2022-02-10 01:23:40,1,2022-02-10 01:23:40,1,NULL,NULL
5,,宝城（ポソン）,2022-02-10 01:23:40,1,2022-02-10 01:23:40,1,NULL,NULL
5,,平昌（ピョンチャン）,2022-02-10 01:23:40,1,2022-02-10 01:23:40,1,NULL,NULL
5,,河東（ハドン）,2022-02-10 01:23:40,1,2022-02-10 01:23:40,1,NULL,NULL
5,,ムジュ（茂朱）,2022-02-10 01:23:40,1,2022-02-10 01:23:40,1,NULL,NULL
5,,モッポ（木浦）,2022-02-10 01:23:40,1,2022-02-10 01:23:40,1,NULL,NULL
5,,ヤンヤン（襄陽）,2022-02-10 01:23:40,1,2022-02-10 01:23:40,1,NULL,NULL
5,,ユソン（儒城）,2022-02-10 01:23:40,1,2022-02-10 01:23:40,1,NULL,NULL
5,,ヨス（麗水）,2022-02-10 01:23:40,1,2022-02-10 01:23:40,1,NULL,NULL
5,,ヨンジュ（栄州）,2022-02-10 01:23:40,1,2022-02-10 01:23:40,1,NULL,NULL
